#redshift 	 LCOprime 
0.0	0.0
0.0004	366149.508245
0.0008	1464931.62192
0.0012	3296846.21262
0.0016	5862392.46965
0.002	9162068.90028
0.0024	13196373.3299
0.0028	17965802.9023
0.0032	23470854.0797
0.0036	29712022.6433
0.004	36689803.6932
0.0044	44404691.6484
0.0048	52857180.2478
0.0052	62047762.5496
0.0056	71976930.9319
0.006	82645177.0927
0.0064	94052992.0506
0.0068	106200866.144
0.0072	119089289.033
0.0076	132718749.698
0.008	147089736.44
0.0084	162202736.883
0.0088	178058237.97
0.0092	194656725.968
0.0096	211998686.465
0.01	230084604.372
0.0104	248914963.921
0.0108	268490248.668
0.0112	288810941.491
0.0116	309877524.593
0.012	331690479.496
0.0124	354250287.051
0.0128	377557427.43
0.0132	401612380.127
0.0136	426415623.965
0.014	451967637.087
0.0144	478268896.964
0.0148	505319880.389
0.0152	533121063.483
0.0156	561672921.691
0.016	590975929.783
0.0164	621030561.855
0.0168	651837291.331
0.0172	683396590.96
0.0176	715708932.816
0.018	748774788.302
0.0184	782594628.148
0.0188	817168922.409
0.0192	852498140.471
0.0196	888582751.044
0.02	925423222.169
0.0204	963020021.213
0.0208	1001373614.87
0.0212	1040484469.18
0.0216	1080353049.47
0.022	1120979820.45
0.0224	1162365246.11
0.0228	1204509789.81
0.0232	1247413914.22
0.0236	1291078081.34
0.024	1335502752.49
0.0244	1380688388.35
0.0248	1426635448.91
0.0252	1473344393.5
0.0256	1520815680.76
0.026	1569049768.7
0.0264	1618047114.63
0.0268	1667808175.2
0.0272	1718333406.4
0.0276	1769623263.54
0.028	1821678201.29
0.0284	1874498673.61
0.0288	1928085133.84
0.0292	1982438034.61
0.0296	2037557827.91
0.03	2093444965.07
0.0304	2150099896.74
0.0308	2207523072.9
0.0312	2265714942.87
0.0316	2324675955.33
0.032	2384406558.25
0.0324	2444907198.97
0.0328	2506178324.16
0.0332	2568220379.81
0.0336	2631033811.27
0.034	2694619063.21
0.0344	2758976579.65
0.0348	2824106803.92
0.0352	2890010178.73
0.0356	2956687146.08
0.036	3024138147.36
0.0364	3092363623.25
0.0368	3161364013.8
0.0372	3231139758.4
0.0376	3301691295.74
0.038	3373019063.9
0.0384	3445123500.27
0.0388	3518005041.59
0.0392	3591664123.94
0.0396	3666101182.73
0.04	3741316652.72
0.0404	3817310968.02
0.0408	3894084562.06
0.0412	3971637867.63
0.0416	4049971316.85
0.042	4129085341.19
0.0424	4208980371.47
0.0428	4289656837.82
0.0432	4371115169.75
0.0436	4453355796.1
0.044	4536379145.05
0.0444	4620185644.13
0.0448	4704775720.2
0.0452	4790149799.48
0.0456	4876308307.54
0.046	4963251669.26
0.0464	5050980308.91
0.0468	5139494650.09
0.0472	5228795115.72
0.0476	5318882128.1
0.048	5409756108.86
0.0484	5501417478.99
0.0488	5593866658.81
0.0492	5687104067.99
0.0496	5781130125.56
0.05001	5875945249.88
0.05041	5971549858.69
0.05081	6067944369.03
0.05121	6165129197.33
0.05161	6263104759.36
0.05201	6361871470.22
0.05241	6461429744.38
0.05281	6561779995.65
0.05321	6662922637.2
0.05361	6764858081.54
0.05401	6867586740.54
0.05441	6971109025.41
0.05481	7075425346.71
0.05521	7180536114.37
0.05561	7286441737.66
0.05601	7393142625.2
0.05641	7500639184.97
0.05681	7608931824.29
0.05721	7718020949.85
0.05761	7827906967.68
0.05801	7938590283.17
0.05841	8050071301.06
0.05881	8162350425.46
0.05921	8275428059.81
0.05961	8389304606.92
0.06001	8503980468.95
0.06041	8619456047.42
0.06081	8735731743.2
0.06121	8852807956.53
0.06161	8970685086.99
0.06201	9089363533.52
0.06241	9208843694.43
0.06281	9329125967.37
0.06321	9450210749.35
0.06361	9572098436.76
0.06401	9694789425.31
0.06441	9818284110.11
0.06481	9942582885.61
0.06521	10067686145.6
0.06561	10193594283.3
0.06601	10320307691.1
0.06641	10447826761.1
0.06681	10576151884.3
0.06721	10705283451.6
0.06761	10835221852.7
0.06801	10965967477.1
0.06841	11097520713.4
0.06881	11229881949.8
0.06921	11363051573.5
0.06961	11497029971.5
0.07001	11631817529.8
0.07041	11767414633.9
0.07081	11903821668.8
0.07121	12041039018.6
0.07161	12179067067.0
0.07201	12317906196.9
0.07241	12457556790.7
0.07281	12598019230.0
0.07321	12739293896.0
0.07361	12881381168.9
0.07401	13024281428.7
0.07441	13167995054.5
0.07481	13312522424.8
0.07521	13457863917.5
0.07561	13604019909.9
0.07601	13750990778.6
0.07641	13898776899.6
0.07681	14047378648.2
0.07721	14196796399.2
0.07761	14347030526.8
0.07801	14498081404.3
0.07841	14649949404.6
0.07881	14802634900.0
0.07921	14956138261.9
0.07961	15110459861.5
0.08001	15265600068.9
0.08041	15421559254.0
0.08081	15578337785.7
0.08121	15735936032.5
0.08161	15894354362.2
0.08201	16053593142.0
0.08241	16213652738.6
0.08281	16374533517.7
0.08321	16536235844.7
0.08361	16698760084.3
0.08401	16862106600.5
0.08441	17026275756.8
0.08481	17191267916.1
0.08521	17357083440.3
0.08561	17523722691.2
0.08601	17691186029.7
0.08641	17859473816.0
0.08681	18028586409.9
0.08721	18198524170.4
0.08761	18369287456.0
0.08801	18540876624.4
0.08841	18713292033.0
0.08881	18886534038.2
0.08921	19060602996.0
0.08961	19235499261.8
0.09001	19411223190.2
0.09041	19587775135.4
0.09081	19765155450.8
0.09121	19943364489.3
0.09161	20122402603.2
0.09201	20302270144.0
