#redshift 	 LCOprime 
0.06601	2580468671.54
0.06641	2612353279.53
0.06681	2644439431.44
0.06721	2676727224.96
0.06761	2709216757.58
0.06801	2741908126.65
0.06841	2774801429.36
0.06881	2807896762.75
0.06921	2841194223.68
0.06961	2874693908.85
0.07001	2908395914.83
0.07041	2942300338.0
0.07081	2976407274.6
0.07121	3010716820.69
0.07161	3045229072.2
0.07201	3079944124.87
0.07241	3114862074.32
0.07281	3149983015.96
0.07321	3185307045.09
0.07361	3220834256.83
0.07401	3256564746.13
0.07441	3292498607.81
0.07481	3328635936.5
0.07521	3364976826.7
0.07561	3401521372.73
0.07601	3438269668.77
0.07641	3475221808.83
0.07681	3512377886.77
0.07721	3549737996.28
0.07761	3587302230.9
0.07801	3625070684.02
0.07841	3663043448.86
0.07881	3701220618.5
0.07921	3739602285.83
0.07961	3778188543.61
0.08001	3816979484.44
0.08041	3855975200.76
0.08081	3895175784.85
0.08121	3934581328.82
0.08161	3974191924.66
0.08201	4014007664.17
0.08241	4054028639.0
0.08281	4094254940.65
0.08321	4134686660.46
0.08361	4175323889.62
0.08401	4216166719.16
0.08441	4257215239.94
0.08481	4298469542.69
0.08521	4339929717.95
0.08561	4381595856.14
0.08601	4423468047.5
0.08641	4465546382.12
0.08681	4507830949.94
0.08721	4550321840.74
0.08761	4593019144.14
0.08801	4635922949.61
0.08841	4679033346.46
0.08881	4722350423.86
0.08921	4765874270.8
0.08961	4809604976.13
0.09001	4853542628.54
0.09041	4897687316.58
0.09081	4942039128.62
0.09121	4986598152.89
0.09161	5031364477.46
0.09201	5076338190.26
0.09241	5121519379.04
0.09281	5166908131.41
0.09321	5212504534.83
0.09361	5258308676.6
0.09401	5304320643.86
0.09441	5350540523.61
0.09481	5396968402.68
0.09521	5443604367.75
0.09561	5490448505.37
0.09601	5537500901.89
0.09641	5584761643.55
0.09681	5632230816.42
0.09721	5679908506.4
0.09761	5727794799.26
0.09801	5775889780.6
0.09841	5824193535.9
0.09881	5872706150.43
0.09921	5921427709.36
0.09961	5970358297.67
0.10001	6019498000.22
0.10041	6068846901.69
0.10081	6118405086.61
0.10121	6168172639.38
0.10161	6218149644.22
0.10201	6268336185.22
0.10241	6318732346.3
0.10281	6369338211.23
0.10321	6420153863.64
0.10361	6471179386.99
0.10401	6522414864.62
0.10441	6573860379.67
0.10481	6625516015.18
0.10521	6677381853.99
0.10561	6729457978.82
0.10601	6781744472.24
0.10641	6834241416.64
0.10681	6886948894.29
0.10721	6939866987.28
0.10761	6992995777.58
0.10801	7046335346.99
0.10841	7099885777.16
0.10881	7153647149.59
0.10921	7207619545.63
0.10961	7261803046.48
0.11001	7316197733.18
0.11041	7370803686.65
0.11081	7425620987.61
0.11121	7480649716.68
0.11161	7535889954.3
0.11201	7591341780.76
0.11241	7647005276.21
0.11281	7702880520.65
0.11321	7758967593.93
0.11361	7815266575.74
0.11401	7871777545.62
0.11441	7928500582.99
0.11481	7985435767.07
0.11521	8042583176.98
0.11561	8099942891.66
0.11601	8157514989.91
0.11641	8215299550.38
0.11681	8273296651.58
0.11721	8331506371.84
0.11761	8389928789.39
0.11801	8448563982.27
0.11841	8507412028.4
0.11881	8566473005.51
0.11921	8625746991.24
0.11961	8685234063.03
0.12001	8744934298.19
0.12041	8804847773.9
0.12081	8864974567.17
0.12121	8925314754.86
0.12161	8985868413.69
0.12201	9046635620.24
0.12241	9107616450.93
0.12281	9168810982.04
0.12321	9230219289.69
0.12361	9291841449.87
0.12401	9353677538.41
0.12441	9415727630.99
0.12481	9477991803.16
0.12521	9540470130.31
0.12561	9603162687.67
0.12601	9666069550.36
0.12641	9729190793.32
0.12681	9792526491.36
0.12721	9856076719.13
0.12761	9919841551.15
0.12801	9983821061.78
0.12841	10048015325.2
0.12881	10112424415.6
0.12921	10177048406.8
0.12961	10241887372.6
0.13001	10306941386.6
0.13041	10372210522.4
0.13081	10437694853.2
0.13121	10503394452.3
0.13161	10569309392.8
0.13201	10635439747.4
0.13241	10701785589.1
0.13281	10768346990.3
0.13321	10835124023.7
0.13361	10902116761.4
0.13401	10969325275.7
0.13441	11036749638.6
0.13481	11104389922.0
0.13521	11172246197.7
0.13561	11240318537.2
0.13601	11308607012.0
0.13641	11377111693.4
0.13681	11445832652.6
0.13721	11514769960.7
0.13761	11583923688.4
0.13801	11653293906.5
0.13841	11722880685.6
0.13881	11792684096.3
0.13921	11862704208.6
0.13961	11932941092.9
0.14001	12003394819.2
0.14041	12074065457.2
0.14081	12144953076.8
0.14121	12216057747.5
0.14161	12287379538.8
0.14201	12358918520.0
0.14241	12430674760.2
0.14281	12502648328.5
0.14321	12574839293.6
0.14361	12647247724.5
0.14401	12719873689.5
0.14441	12792717257.3
0.14481	12865778496.0
0.14521	12939057473.8
0.14561	13012554258.9
0.14601	13086268918.9
0.14641	13160201521.7
0.14681	13234352134.9
0.14721	13308720825.9
0.14761	13383307662.0
0.14801	13458112710.4
0.14841	13533136038.1
0.14881	13608377712.0
0.14921	13683837798.8
0.14961	13759516365.2
0.15002	13835413477.5
0.15042	13911529202.2
0.15082	13987863605.4
0.15122	14064416753.1
0.15162	14141188711.3
0.15202	14218179545.6
0.15242	14295389321.8
0.15282	14372818105.2
0.15322	14450465961.2
0.15362	14528332955.1
0.15402	14606419151.8
0.15442	14684724616.3
0.15482	14763249413.4
0.15522	14841993607.7
0.15562	14920957263.6
0.15602	15000140445.7
0.15642	15079543217.9
0.15682	15159165644.6
0.15722	15239007789.5
0.15762	15319069716.5
0.15802	15399351489.2
0.15842	15479853171.2
0.15882	15560574825.9
0.15922	15641516516.5
0.15962	15722678306.0
0.16002	15804060257.5
0.16042	15885662433.9
0.16082	15967484897.7
0.16122	16049527711.5
0.16162	16131790937.9
0.16202	16214274638.9
0.16242	16296978876.8
0.16282	16379903713.6
0.16322	16463049211.1
0.16362	16546415431.1
0.16402	16630002435.1
0.16442	16713810284.6
0.16482	16797839040.9
0.16522	16882088765.2
0.16562	16966559518.5
0.16602	17051251361.8
0.16642	17136164355.7
0.16682	17221298561.0
0.16722	17306654038.1
0.16762	17392230847.3
0.16802	17478029048.9
0.16842	17564048703.0
0.16882	17650289869.5
0.16922	17736752608.2
0.16962	17823436978.9
0.17002	17910343040.9
0.17042	17997470853.8
0.17082	18084820476.8
0.17122	18172391969.0
0.17162	18260185389.5
0.17202	18348200797.0
0.17242	18436438250.3
0.17282	18524897808.1
0.17322	18613579528.7
0.17362	18702483470.4
0.17402	18791609691.6
0.17442	18880958250.1
0.17482	18970529203.9
0.17522	19060322610.9
0.17562	19150338528.6
0.17602	19240577014.5
0.17642	19331038126.1
0.17682	19421721920.6
0.17722	19512628455.0
0.17762	19603757786.4
0.17802	19695109971.6
0.17842	19786685067.3
0.17882	19878483130.1
0.17922	19970504216.5
0.17962	20062748382.6
0.18002	20155215684.7
0.18042	20247906178.9
0.18082	20340819921.0
0.18122	20433956966.9
0.18162	20527317372.1
0.18202	20620901192.1
0.18242	20714708482.4
0.18282	20808739298.2
0.18322	20902993694.6
0.18362	20997471726.6
0.18402	21092173448.9
0.18442	21187098916.4
0.18482	21282248183.7
0.18522	21377621305.0
0.18562	21473218334.9
0.18602	21569039327.4
0.18642	21665084336.7
0.18682	21761353416.5
0.18722	21857846620.8
0.18762	21954564003.2
0.18802	22051505617.3
0.18842	22148671516.3
0.18882	22246061753.6
0.18922	22343676382.3
0.18962	22441515455.5
0.19002	22539579025.9
0.19042	22637867146.4
0.19082	22736379869.5
0.19122	22835117247.8
0.19162	22934079333.5
0.19202	23033266179.0
0.19242	23132677836.2
0.19282	23232314357.3
0.19322	23332175793.9
0.19362	23432262197.7
0.19402	23532573620.5
0.19442	23633110113.6
0.19482	23733871728.3
0.19522	23834858515.7
0.19562	23936070527.1
0.19602	24037507813.2
0.19642	24139170425.0
0.19682	24241058412.9
0.19722	24343171827.7
0.19762	24445510719.7
0.19802	24548075139.1
0.19842	24650865136.2
0.19882	24753880760.9
0.19922	24857122063.2
0.19962	24960589092.8
0.20002	25064281899.4
0.20042	25168200532.5
0.20082	25272345041.4
0.20122	25376715475.5
0.20162	25481311883.8
0.20202	25586134315.4
0.20242	25691182819.1
0.20282	25796457443.6
0.20322	25901958237.7
0.20362	26007685249.7
0.20402	26113638528.1
0.20442	26219818121.1
0.20482	26326224076.8
0.20522	26432856443.2
0.20562	26539715268.1
0.20602	26646800599.3
0.20642	26754112484.4
0.20682	26861650970.9
0.20722	26969416106.0
0.20762	27077407937.2
0.20802	27185626511.4
0.20842	27294071875.6
0.20882	27402744076.7
0.20922	27511643161.4
0.20962	27620769176.3
0.21002	27730122167.9
0.21042	27839702182.5
0.21082	27949509266.4
0.21122	28059543465.6
0.21162	28169804826.2
0.21202	28280293393.9
0.21242	28391009214.5
0.21282	28501952333.6
0.21322	28613122796.7
0.21362	28724520649.1
0.21402	28836145936.1
0.21442	28947998702.7
0.21482	29060078993.9
0.21522	29172386854.6
0.21562	29284922329.6
0.21602	29397685463.3
0.21642	29510676300.4
0.21682	29623894885.1
0.21722	29737341261.8
0.21762	29851015474.4
0.21802	29964917567.1
0.21842	30079047583.6
0.21882	30193405567.7
0.21922	30307991563.1
0.21962	30422805613.2
0.22002	30537847761.4
0.22042	30653118050.9
0.22082	30768616525.0
0.22122	30884343226.5
0.22162	31000298198.5
0.22202	31116481483.6
0.22242	31232893124.4
0.22282	31349533163.6
0.22322	31466401643.5
0.22362	31583498606.4
0.22402	31700824094.4
0.22442	31818378149.5
0.22482	31936160813.8
0.22522	32054172128.9
0.22562	32172412136.6
0.22602	32290880878.3
0.22642	32409578395.6
0.22682	32528504729.7
0.22722	32647659921.8
0.22762	32767044013.0
0.22802	32886657044.2
0.22842	33006499056.2
0.22882	33126570089.8
0.22922	33246870185.5
0.22962	33367399383.8
0.23002	33488157725.0
0.23042	33609145249.5
0.23082	33730361997.1
0.23122	33851808008.1
0.23162	33973483322.1
0.23202	34095387979.0
0.23242	34217522018.4
0.23282	34339885479.8
0.23322	34462478402.6
0.23362	34585300826.0
0.23402	34708352789.2
0.23442	34831634331.3
0.23482	34955145491.1
0.23522	35078886307.5
0.23562	35202856819.0
0.23602	35327057064.4
0.23642	35451487081.9
0.23682	35576146910.0
0.23722	35701036586.9
0.23762	35826156150.5
0.23802	35951505639.0
0.23842	36077085090.1
0.23882	36202894541.6
0.23922	36328934031.0
0.23962	36455203596.0
0.24002	36581703273.8
0.24042	36708433101.7
0.24082	36835393117.0
0.24122	36962583356.5
0.24162	37090003857.2
0.24202	37217654656.0
0.24242	37345535789.5
0.24282	37473647294.2
0.24322	37601989206.6
0.24362	37730561563.1
0.24402	37859364399.8
0.24442	37988397752.8
0.24482	38117661658.2
0.24522	38247156151.8
0.24562	38376881269.3
0.24602	38506837046.4
0.24642	38637023518.5
0.24682	38767440721.2
0.24722	38898088689.7
0.24762	39028967459.2
0.24802	39160077064.7
0.24842	39291417541.1
0.24882	39422988923.3
0.24922	39554791246.1
0.24962	39686824544.0
0.25003	39819088851.4
0.25043	39951584202.8
0.25083	40084310632.5
0.25123	40217268174.5
0.25163	40350456862.9
0.25203	40483876731.6
0.25243	40617527814.4
0.25283	40751410145.0
0.25323	40885523757.0
0.25363	41019868683.8
0.25403	41154444958.8
0.25443	41289252615.1
0.25483	41424291686.0
0.25523	41559562204.5
0.25563	41695064203.3
0.25603	41830797715.4
0.25643	41966762773.3
0.25683	42102959409.7
0.25723	42239387656.9
0.25763	42376047547.3
0.25803	42512939113.1
0.25843	42650062386.5
0.25883	42787417399.4
0.25923	42925004183.6
0.25963	43062822771.1
0.26003	43200873193.4
0.26043	43339155482.0
0.26083	43477669668.4
0.26123	43616415784.0
0.26163	43755393859.9
0.26203	43894603927.3
0.26243	44034046017.0
0.26283	44173720160.1
0.26323	44313626387.3
0.26363	44453764729.2
0.26403	44594135216.4
0.26443	44734737879.3
0.26483	44875572748.2
0.26523	45016639853.4
0.26563	45157939224.9
0.26603	45299470892.8
0.26643	45441234887.0
0.26683	45583231237.1
0.26723	45725459972.9
0.26763	45867921124.0
0.26803	46010614719.7
0.26843	46153540789.4
0.26883	46296699362.4
0.26923	46440090467.7
0.26963	46583714134.4
0.27003	46727570391.3
0.27043	46871659267.3
0.27083	47015980791.1
0.27123	47160534991.1
0.27163	47305321895.9
0.27203	47450341533.8
0.27243	47595593933.1
0.27283	47741079121.9
0.27323	47886797128.2
0.27363	48032747980.0
0.27403	48178931705.1
0.27443	48325348331.1
0.27483	48471997885.7
0.27523	48618880396.4
0.27563	48765995890.6
0.27603	48913344395.5
0.27643	49060925938.2
0.27683	49208740546.0
0.27723	49356788245.6
0.27763	49505069064.0
0.27803	49653583027.9
0.27843	49802330164.0
0.27883	49951310498.7
0.27923	50100524058.5
0.27963	50249970869.7
0.28003	50399650958.4
0.28043	50549564350.9
0.28083	50699711073.1
0.28123	50850091150.9
0.28163	51000704610.1
0.28203	51151551476.3
0.28243	51302631775.2
0.28283	51453945532.1
0.28323	51605492772.5
0.28363	51757273521.6
0.28403	51909287804.5
0.28443	52061535646.4
0.28483	52214017072.1
0.28523	52366732106.4
0.28563	52519680774.2
0.28603	52672863100.1
0.28643	52826279108.4
0.28683	52979928823.8
0.28723	53133812270.4
0.28763	53287929472.5
0.28803	53442280454.3
0.28843	53596865239.6
0.28883	53751683852.4
0.28923	53906736316.5
0.28963	54062022655.6
0.29003	54217542893.2
0.29043	54373297052.9
0.29083	54529285158.0
0.29123	54685507231.8
0.29163	54841963297.4
0.29203	54998653378.0
0.29243	55155577496.5
0.29283	55312735675.7
0.29323	55470127938.4
0.29363	55627754307.3
0.29403	55785614805.0
0.29443	55943709453.8
0.29483	56102038276.2
0.29523	56260601294.3
0.29563	56419398530.4
0.29603	56578430006.4
0.29643	56737695744.4
0.29683	56897195766.1
0.29723	57056930093.2
0.29763	57216898747.5
0.29803	57377101750.5
0.29843	57537539123.5
0.29883	57698210888.0
0.29923	57859117065.1
0.29963	58020257676.0
0.30003	58181632741.7
0.30043	58343242283.2
0.30083	58505086321.2
0.30123	58667164876.6
0.30163	58829477969.8
0.30203	58992025621.5
0.30243	59154807852.1
0.30283	59317824681.9
0.30323	59481076131.1
0.30363	59644562219.8
0.30403	59808282968.2
0.30443	59972238396.0
0.30483	60136428523.2
0.30523	60300853369.4
0.30563	60465512954.3
0.30603	60630407297.4
0.30643	60795536418.2
0.30683	60960900336.0
0.30723	61126499069.9
0.30763	61292332639.2
0.30803	61458401062.9
0.30843	61624704359.8
0.30883	61791242548.9
0.30923	61958015648.9
0.30963	62125023678.4
0.31003	62292266656.0
0.31043	62459744600.0
0.31083	62627457528.9
0.31123	62795405460.9
0.31163	62963588414.2
0.31203	63132006406.7
0.31243	63300659456.5
0.31283	63469547581.4
0.31323	63638670799.1
0.31363	63808029127.4
0.31403	63977622583.8
0.31443	64147451185.7
0.31483	64317514950.5
0.31523	64487813895.6
0.31563	64658348038.0
0.31603	64829117394.9
0.31643	65000121983.2
0.31683	65171361819.9
0.31723	65342836921.7
0.31763	65514547305.3
0.31803	65686492987.3
0.31843	65858673984.2
0.31883	66031090312.4
0.31923	66203741988.3
0.31963	66376629028.1
0.32003	66549751447.8
0.32043	66723109263.5
0.32083	66896702491.1
0.32123	67070531146.5
0.32163	67244595245.3
0.32203	67418894803.3
0.32243	67593429836.0
0.32283	67768200358.9
0.32323	67943206387.2
0.32363	68118447936.3
0.32403	68293925021.4
0.32443	68469637657.4
0.32483	68645585859.5
0.32523	68821769642.4
0.32563	68998189021.0
0.32603	69174844010.0
0.32643	69351734623.9
0.32683	69528860877.3
0.32723	69706222784.7
0.32763	69883820360.2
0.32803	70061653618.2
0.32843	70239722572.9
0.32883	70418027238.1
0.32923	70596567628.0
0.32963	70775343756.3
0.33003	70954355636.8
0.33043	71133603283.2
0.33083	71313086709.0
0.33123	71492805927.9
0.33163	71672760953.0
0.33203	71852951797.9
0.33243	72033378475.5
0.33283	72214040999.2
0.33323	72394939381.8
0.33363	72576073636.4
0.33403	72757443775.8
0.33443	72939049812.7
0.33483	73120891759.8
0.33523	73302969629.6
0.33563	73485283434.6
0.33603	73667833187.3
0.33643	73850618899.9
0.33683	74033640584.5
0.33723	74216898253.4
0.33763	74400391918.5
0.33803	74584121591.8
0.33843	74768087285.1
0.33883	74952289010.1
0.33923	75136726778.6
0.33963	75321400602.0
0.34003	75506310491.8
0.34043	75691456459.5
0.34083	75876838516.3
0.34123	76062456673.5
0.34163	76248310942.1
0.34203	76434401333.1
0.34243	76620727857.6
0.34283	76807290526.3
0.34323	76994089350.1
0.34363	77181124339.5
0.34403	77368395505.3
0.34443	77555902857.7
0.34483	77743646407.3
0.34523	77931626164.4
0.34563	78119842139.2
0.34603	78308294341.8
0.34643	78496982782.2
0.34683	78685907470.5
0.34723	78875068416.5
0.34763	79064465629.9
0.34803	79254099120.6
0.34843	79443968897.9
0.34883	79634074971.6
0.34923	79824417351.0
0.34963	80014996045.4
0.35004	80205811064.2
0.35044	80396862416.4
0.35084	80588150111.1
0.35124	80779674157.4
0.35164	80971434564.2
0.35204	81163431340.2
0.35244	81355664494.2
0.35284	81548134034.8
0.35324	81740839970.6
0.35364	81933782310.0
0.35404	82126961061.5
0.35444	82320376233.2
0.35484	82514027833.6
0.35524	82707915870.5
0.35564	82902040352.2
0.35604	83096401286.5
0.35644	83290998681.3
0.35684	83485832544.4
0.35724	83680902883.5
0.35764	83876209706.1
0.35804	84071753019.8
0.35844	84267532832.1
0.35884	84463549150.3
0.35924	84659801981.5
0.35964	84856291333.2
0.36004	85053017212.2
0.36044	85249979625.6
0.36084	85447178580.4
0.36124	85644614083.4
0.36164	85842286141.4
0.36204	86040194760.9
0.36244	86238339948.7
0.36284	86436721711.1
0.36324	86635340054.7
0.36364	86834194985.7
0.36404	87033286510.3
0.36444	87232614634.9
0.36484	87432179365.4
0.36524	87631980707.8
0.36564	87832018668.1
0.36604	88032293252.0
0.36644	88232804465.4
0.36684	88433552313.8
0.36724	88634536802.9
0.36764	88835757938.1
0.36804	89037215725.0
0.36844	89238910168.7
0.36884	89440841274.6
0.36924	89643009047.7
0.36964	89845413493.3
0.37004	90048054616.3
0.37044	90250932421.5
0.37084	90454046913.9
0.37124	90657398098.2
0.37164	90860985979.0
0.37204	91064810561.0
0.37244	91268871848.7
0.37284	91473169846.4
0.37324	91677704558.5
0.37364	91882475989.3
0.37404	92087484143.0
0.37444	92292729023.6
0.37484	92498210635.2
0.37524	92703928981.6
0.37564	92909884066.9
0.37604	93116075894.6
0.37644	93322504468.6
0.37684	93529169792.4
0.37724	93736071869.6
0.37764	93943210703.5
0.37804	94150586297.7
0.37844	94358198655.3
0.37884	94566047779.5
0.37924	94774133673.6
0.37964	94982456340.5
0.38004	95191015783.2
0.38044	95399812004.6
0.38084	95608845007.5
0.38124	95818114794.7
0.38164	96027621368.7
0.38204	96237364732.1
0.38244	96447344887.5
0.38284	96657561837.3
0.38324	96868015583.7
0.38364	97078706129.0
0.38404	97289633475.5
0.38444	97500797625.1
0.38484	97712198579.9
0.38524	97923836341.9
0.38564	98135710912.8
0.38604	98347822294.6
0.38644	98560170488.8
0.38684	98772755497.1
0.38724	98985577321.0
0.38764	99198635962.0
0.38804	99411931421.5
0.38844	99625463700.8
0.38884	99839232801.2
0.38924	100053238724.0
0.38964	100267481469.0
0.39004	100481961039.0
0.39044	100696677435.0
0.39084	100911630656.0
0.39124	101126820704.0
0.39164	101342247579.0
0.39204	101557911283.0
0.39244	101773811815.0
0.39284	101989949176.0
0.39324	102206323367.0
0.39364	102422934387.0
0.39404	102639782238.0
0.39444	102856866918.0
0.39484	103074188429.0
0.39524	103291746770.0
0.39564	103509541941.0
0.39604	103727573942.0
0.39644	103945842773.0
0.39684	104164348433.0
0.39724	104383090922.0
0.39764	104602070240.0
0.39804	104821286386.0
0.39844	105040739359.0
0.39884	105260429159.0
0.39924	105480355785.0
0.39964	105700519237.0
0.40004	105920919512.0
0.40044	106141556611.0
0.40084	106362430532.0
0.40124	106583541274.0
0.40164	106804888836.0
0.40204	107026473217.0
0.40244	107248294415.0
0.40284	107470352428.0
0.40324	107692647256.0
0.40364	107915178897.0
0.40404	108137947349.0
0.40444	108360952610.0
0.40484	108584194678.0
0.40524	108807673552.0
0.40564	109031389230.0
0.40604	109255341710.0
0.40644	109479530989.0
0.40684	109703957065.0
0.40724	109928619937.0
0.40764	110153519601.0
0.40804	110378656056.0
0.40844	110604029299.0
0.40884	110829639327.0
0.40924	111055486139.0
0.40964	111281569730.0
0.41004	111507890098.0
0.41044	111734447241.0
0.41084	111961241156.0
0.41124	112188271840.0
0.41164	112415539289.0
0.41204	112643043500.0
0.41244	112870784471.0
0.41284	113098762198.0
0.41324	113326976678.0
0.41364	113555427907.0
0.41404	113784115882.0
0.41444	114013040599.0
0.41484	114242202054.0
0.41524	114471600245.0
0.41564	114701235167.0
0.41604	114931106816.0
0.41644	115161215189.0
0.41684	115391560281.0
0.41724	115622142089.0
0.41764	115852960608.0
0.41804	116084015834.0
0.41844	116315307763.0
0.41884	116546836390.0
0.41924	116778601711.0
0.41964	117010603723.0
0.42004	117242842419.0
0.42044	117475317796.0
0.42084	117708029848.0
0.42124	117940978572.0
0.42164	118174163961.0
0.42204	118407586013.0
0.42244	118641244720.0
0.42284	118875140079.0
0.42324	119109272084.0
0.42364	119343640730.0
0.42404	119578246012.0
0.42444	119813087924.0
0.42484	120048166462.0
0.42524	120283481619.0
0.42564	120519033390.0
0.42604	120754821770.0
0.42644	120990846753.0
0.42684	121227108333.0
0.42724	121463606504.0
0.42764	121700341261.0
0.42804	121937312598.0
0.42844	122174520508.0
0.42884	122411964985.0
0.42924	122649646024.0
0.42964	122887563618.0
0.43004	123125717761.0
0.43044	123364108447.0
0.43084	123602735669.0
0.43124	123841599420.0
0.43164	124080699695.0
0.43204	124320036486.0
0.43244	124559609787.0
0.43284	124799419591.0
0.43324	125039465892.0
0.43364	125279748682.0
0.43404	125520267954.0
0.43444	125761023702.0
0.43484	126002015918.0
0.43524	126243244595.0
0.43564	126484709727.0
0.43604	126726411305.0
0.43644	126968349322.0
0.43684	127210523772.0
0.43724	127452934646.0
0.43764	127695581937.0
0.43804	127938465637.0
0.43844	128181585739.0
0.43884	128424942235.0
0.43924	128668535117.0
0.43964	128912364377.0
0.44004	129156430007.0
0.44044	129400732000.0
0.44084	129645270347.0
0.44124	129890045040.0
0.44164	130135056070.0
0.44204	130380303431.0
0.44244	130625787112.0
0.44284	130871507107.0
0.44324	131117463406.0
0.44364	131363656001.0
0.44404	131610084882.0
0.44444	131856750043.0
0.44484	132103651474.0
0.44524	132350789165.0
0.44564	132598163109.0
0.44604	132845773296.0
0.44644	133093619718.0
0.44684	133341702364.0
0.44724	133590021227.0
0.44764	133838576297.0
0.44804	134087367565.0
0.44844	134336395021.0
0.44884	134585658657.0
0.44924	134835158462.0
0.44964	135084894427.0
0.45005	135334866543.0
0.45045	135585074800.0
0.45085	135835519188.0
0.45125	136086199698.0
0.45165	136337116319.0
0.45205	136588269043.0
0.45245	136839657858.0
0.45285	137091282756.0
0.45325	137343143725.0
0.45365	137595240756.0
0.45405	137847573839.0
0.45445	138100142963.0
0.45485	138352948119.0
0.45525	138605989294.0
0.45565	138859266481.0
0.45605	139112779667.0
0.45645	139366528842.0
0.45685	139620513995.0
0.45725	139874735117.0
0.45765	140129192196.0
0.45805	140383885221.0
0.45845	140638814181.0
0.45885	140893979067.0
0.45925	141149379865.0
0.45965	141405016566.0
0.46005	141660889159.0
0.46045	141916997632.0
0.46085	142173341974.0
0.46125	142429922173.0
0.46165	142686738219.0
0.46205	142943790100.0
0.46245	143201077804.0
0.46285	143458601320.0
0.46325	143716360636.0
0.46365	143974355741.0
0.46405	144232586623.0
0.46445	144491053271.0
0.46485	144749755671.0
0.46525	145008693813.0
0.46565	145267867684.0
0.46605	145527277273.0
0.46645	145786922567.0
0.46685	146046803554.0
0.46725	146306920222.0
0.46765	146567272559.0
0.46805	146827860553.0
0.46845	147088684190.0
