#redshift 	 LCOprime 
0.11081	3301120837.65
0.11121	3325584311.42
0.11161	3350141813.04
0.11201	3374793378.23
0.11241	3399539042.6
0.11281	3424378841.73
0.11321	3449312811.11
0.11361	3474340986.16
0.11401	3499463402.26
0.11441	3524680094.7
0.11481	3549991098.71
0.11521	3575396449.45
0.11561	3600896182.02
0.11601	3626490331.46
0.11641	3652178932.72
0.11681	3677962020.71
0.11721	3703839630.25
0.11761	3729811796.12
0.11801	3755878553.01
0.11841	3782039935.55
0.11881	3808295978.32
0.11921	3834646715.82
0.11961	3861092182.48
0.12001	3887632412.67
0.12041	3914267440.7
0.12081	3940997300.8
0.12121	3967822027.14
0.12161	3994741653.84
0.12201	4021756214.93
0.12241	4048865744.38
0.12281	4076070276.12
0.12321	4103369843.97
0.12361	4130764481.72
0.12401	4158254223.08
0.12441	4185839101.7
0.12481	4213519151.15
0.12521	4241294404.97
0.12561	4269164896.58
0.12601	4297130659.39
0.12641	4325191726.71
0.12681	4353348131.8
0.12721	4381599907.85
0.12761	4409947087.97
0.12801	4438389705.24
0.12841	4466927792.64
0.12881	4495561383.11
0.12921	4524290509.51
0.12961	4553115204.63
0.13001	4582035501.22
0.13041	4611051431.94
0.13081	4640163029.4
0.13121	4669370326.14
0.13161	4698673354.63
0.13201	4728072147.29
0.13241	4757566736.46
0.13281	4787157154.42
0.13321	4816843433.4
0.13361	4846625605.53
0.13401	4876503702.92
0.13441	4906477757.58
0.13481	4936547801.47
0.13521	4966713866.49
0.13561	4996975984.48
0.13601	5027334187.19
0.13641	5057788506.32
0.13681	5088338973.53
0.13721	5118985620.37
0.13761	5149728478.36
0.13801	5180567578.96
0.13841	5211502953.52
0.13881	5242534633.39
0.13921	5273662649.81
0.13961	5304887033.96
0.14001	5336207816.99
0.14041	5367625029.94
0.14081	5399138703.82
0.14121	5430748869.57
0.14161	5462455558.05
0.14201	5494258800.08
0.14241	5526158626.39
0.14281	5558155067.68
0.14321	5590248154.55
0.14361	5622437917.56
0.14401	5654724387.21
0.14441	5687107593.91
0.14481	5719587568.04
0.14521	5752164339.89
0.14561	5784837939.7
0.14601	5817608397.66
0.14641	5850475743.85
0.14681	5883440008.35
0.14721	5916501221.13
0.14761	5949659412.11
0.14801	5982914611.16
0.14841	6016266848.07
0.14881	6049716152.58
0.14921	6083262554.35
0.14961	6116906082.99
0.15002	6150646768.06
0.15042	6184484639.02
0.15082	6218419725.31
0.15122	6252452056.29
0.15162	6286581661.23
0.15202	6320808569.39
0.15242	6355132809.92
0.15282	6389554411.95
0.15322	6424073404.5
0.15362	6458689816.57
0.15402	6493403677.08
0.15442	6528215014.88
0.15482	6563123858.78
0.15522	6598130237.5
0.15562	6633234179.73
0.15602	6668435714.06
0.15642	6703734869.05
0.15682	6739131673.19
0.15722	6774626154.89
0.15762	6810218342.53
0.15802	6845908264.4
0.15842	6881695948.74
0.15882	6917581423.74
0.15922	6953564717.5
0.15962	6989645858.07
0.16002	7025824873.47
0.16042	7062101791.6
0.16082	7098476640.35
0.16122	7134949447.52
0.16162	7171520240.86
0.16202	7208189048.05
0.16242	7244955896.72
0.16282	7281820814.43
0.16322	7318783828.68
0.16362	7355844966.91
0.16402	7393004256.51
0.16442	7430261724.78
0.16482	7467617399.0
0.16522	7505071306.35
0.16562	7542623473.96
0.16602	7580273928.92
0.16642	7618022698.24
0.16682	7655869808.87
0.16722	7693815287.7
0.16762	7731859161.56
0.16802	7770001457.22
0.16842	7808242201.4
0.16882	7846581420.75
0.16922	7885019141.84
0.16962	7923555391.22
0.17002	7962190195.34
0.17042	8000923580.62
0.17082	8039755573.4
0.17122	8078686199.98
0.17162	8117715486.57
0.17202	8156843459.34
0.17242	8196070144.41
0.17282	8235395567.81
0.17322	8274819755.53
0.17362	8314342733.5
0.17402	8353964527.59
0.17442	8393685163.59
0.17482	8433504667.27
0.17522	8473423064.3
0.17562	8513440380.31
0.17602	8553556640.86
0.17642	8593771871.48
0.17682	8634086097.59
0.17722	8674499344.6
0.17762	8715011637.82
0.17802	8755623002.53
0.17842	8796333463.94
0.17882	8837143047.2
0.17922	8878051777.4
0.17962	8919059679.56
0.18002	8960166778.67
0.18042	9001373099.64
0.18082	9042678667.31
0.18122	9084083506.48
0.18162	9125587641.9
0.18202	9167191098.23
0.18242	9208893900.09
0.18282	9250696072.05
0.18322	9292597638.59
0.18362	9334598624.17
0.18402	9376699053.16
0.18442	9418898949.89
0.18482	9461198338.61
0.18522	9503597243.55
0.18562	9546095688.84
0.18602	9588693698.57
0.18642	9631391296.77
0.18682	9674188507.42
0.18722	9717085354.43
0.18762	9760081861.65
0.18802	9803178052.88
0.18842	9846373951.85
0.18882	9889669582.25
0.18922	9933064967.7
0.18962	9976560131.76
0.19002	10020155097.9
0.19042	10063849889.7
0.19082	10107644530.4
0.19122	10151539043.4
0.19162	10195533451.9
0.19202	10239627779.2
0.19242	10283822048.5
0.19282	10328116282.7
0.19322	10372510505.1
0.19362	10417004738.5
0.19402	10461599005.9
0.19442	10506293330.2
0.19482	10551087734.1
0.19522	10595982240.4
0.19562	10640976871.9
0.19602	10686071651.1
0.19642	10731266600.7
0.19682	10776561743.1
0.19722	10821957100.8
0.19762	10867452696.3
0.19802	10913048551.9
0.19842	10958744689.9
0.19882	11004541132.5
0.19922	11050437901.9
0.19962	11096435020.3
0.20002	11142532509.7
0.20042	11188730392.1
0.20082	11235028689.4
0.20122	11281427423.7
0.20162	11327926616.6
0.20202	11374526290.0
0.20242	11421226465.7
0.20282	11468027165.2
0.20322	11514928410.3
0.20362	11561930222.4
0.20402	11609032623.1
0.20442	11656235633.8
0.20482	11703539275.9
0.20522	11750943570.7
0.20562	11798448539.6
0.20602	11846054203.7
0.20642	11893760584.1
0.20682	11941567702.1
0.20722	11989475578.6
0.20762	12037484234.7
0.20802	12085593691.2
0.20842	12133803969.2
0.20882	12182115089.3
0.20922	12230527072.4
0.20962	12279039939.2
0.21002	12327653710.3
0.21042	12376368406.4
0.21082	12425184048.0
0.21122	12474100655.5
0.21162	12523118249.6
0.21202	12572236850.4
0.21242	12621456478.4
0.21282	12670777153.8
0.21322	12720198896.8
0.21362	12769721727.6
0.21402	12819345666.3
0.21442	12869070733.0
0.21482	12918896947.6
0.21522	12968824330.1
0.21562	13018852900.3
0.21602	13068982678.2
0.21642	13119213683.4
0.21682	13169545935.7
0.21722	13219979454.8
0.21762	13270514260.3
0.21802	13321150371.7
0.21842	13371887808.5
0.21882	13422726590.2
0.21922	13473666736.2
0.21962	13524708265.7
0.22002	13575851198.2
0.22042	13627095552.8
0.22082	13678441348.7
0.22122	13729888604.9
0.22162	13781437340.7
0.22202	13833087574.9
0.22242	13884839326.6
0.22282	13936692614.6
0.22322	13988647457.8
0.22362	14040703875.0
0.22402	14092861885.0
0.22442	14145121506.3
0.22482	14197482757.7
0.22522	14249945657.7
0.22562	14302510224.9
0.22602	14355176477.7
0.22642	14407944434.5
0.22682	14460814113.7
0.22722	14513785533.7
0.22762	14566858712.5
0.22802	14620033668.6
0.22842	14673310420.0
0.22882	14726688984.8
0.22922	14780169381.0
0.22962	14833751626.7
0.23002	14887435739.7
0.23042	14941221738.1
0.23082	14995109639.5
0.23122	15049099461.7
0.23162	15103191222.6
0.23202	15157384939.7
0.23242	15211680630.6
0.23282	15266078313.1
0.23322	15320578004.4
0.23362	15375179722.2
0.23402	15429883483.7
0.23442	15484689306.4
0.23482	15539597207.6
0.23522	15594607204.5
0.23562	15649719314.3
0.23602	15704933554.1
0.23642	15760249941.0
0.23682	15815668492.1
0.23722	15871189224.4
0.23762	15926812154.7
0.23802	15982537300.0
0.23842	16038364677.0
0.23882	16094294302.6
0.23922	16150326193.5
0.23962	16206460366.4
0.24002	16262696837.8
0.24042	16319035624.3
0.24082	16375476742.5
0.24122	16432020208.8
0.24162	16488666039.7
0.24202	16545414251.3
0.24242	16602264860.2
0.24282	16659217882.5
0.24322	16716273334.5
0.24362	16773431232.2
0.24402	16830691591.8
0.24442	16888054429.4
0.24482	16945519760.9
0.24522	17003087602.3
0.24562	17060757969.4
0.24602	17118530878.1
0.24642	17176406344.3
0.24682	17234384383.6
0.24722	17292465011.7
0.24762	17350648244.3
0.24802	17408934096.9
0.24842	17467322585.2
0.24882	17525813724.5
0.24922	17584407530.3
0.24962	17643104017.9
0.25003	17701903202.8
0.25043	17760805100.2
0.25083	17819809725.3
0.25123	17878917093.4
0.25163	17938127219.4
0.25203	17997440118.6
0.25243	18056855805.8
0.25283	18116374296.2
0.25323	18175995604.6
0.25363	18235719746.0
0.25403	18295546735.0
0.25443	18355476586.6
0.25483	18415509315.4
0.25523	18475644936.1
0.25563	18535883463.3
0.25603	18596224911.6
0.25643	18656669295.5
0.25683	18717216629.5
0.25723	18777866928.1
0.25763	18838620205.5
0.25803	18899476476.2
0.25843	18960435754.3
0.25883	19021498054.1
0.25923	19082663389.8
0.25963	19143931775.5
0.26003	19205303225.3
0.26043	19266777753.2
0.26083	19328355373.2
0.26123	19390036099.1
0.26163	19451819945.0
0.26203	19513706924.5
0.26243	19575697051.5
0.26283	19637790339.8
0.26323	19699986802.9
0.26363	19762286454.5
0.26403	19824689308.2
0.26443	19887195377.5
0.26483	19949804676.0
0.26523	20012517216.9
0.26563	20075333013.8
0.26603	20138252080.0
0.26643	20201274428.7
0.26683	20264400073.1
0.26723	20327629026.5
0.26763	20390961302.1
0.26803	20454396912.8
0.26843	20517935871.7
0.26883	20581578191.9
0.26923	20645323886.2
0.26963	20709172967.6
0.27003	20773125448.9
0.27043	20837181342.9
0.27083	20901340662.4
0.27123	20965603420.1
0.27163	21029969628.5
0.27203	21094439300.4
0.27243	21159012448.3
0.27283	21223689084.6
0.27323	21288469221.9
0.27363	21353352872.6
0.27403	21418340049.0
0.27443	21483430763.4
0.27483	21548625028.2
0.27523	21613922855.4
0.27563	21679324257.4
0.27603	21744829246.3
0.27643	21810437834.0
0.27683	21876150032.7
0.27723	21941965854.3
0.27763	22007885310.8
0.27803	22073908414.0
0.27843	22140035175.8
0.27883	22206265608.0
0.27923	22272599722.3
0.27963	22339037530.5
0.28003	22405579044.1
0.28043	22472224274.8
0.28083	22538973234.1
0.28123	22605825933.6
0.28163	22672782384.7
0.28203	22739842598.8
0.28243	22807006587.3
0.28283	22874274361.5
0.28323	22941645932.7
0.28363	23009121312.2
0.28403	23076700511.0
0.28443	23144383540.3
0.28483	23212170411.3
0.28523	23280061134.9
0.28563	23348055722.2
0.28603	23416154184.1
0.28643	23484356531.4
0.28683	23552662775.2
0.28723	23621072926.1
0.28763	23689586994.9
0.28803	23758204992.4
0.28843	23826926929.1
0.28883	23895752815.8
0.28923	23964682663.1
0.28963	24033716481.3
0.29003	24102854281.1
0.29043	24172096072.9
0.29083	24241441867.0
0.29123	24310891673.8
0.29163	24380445503.6
0.29203	24450103366.7
0.29243	24519865273.2
0.29283	24589731233.4
0.29323	24659701257.3
0.29363	24729775355.1
0.29403	24799953536.7
0.29443	24870235812.2
0.29483	24940622191.4
0.29523	25011112684.2
0.29563	25081707300.6
0.29603	25152406050.3
0.29643	25223208943.0
0.29683	25294115988.5
0.29723	25365127196.4
0.29763	25436242576.4
0.29803	25507462138.0
0.29843	25578785890.7
0.29883	25650213844.1
0.29923	25721746007.6
0.29963	25793382390.5
0.30003	25865123002.2
0.30043	25936967852.1
0.30083	26008916949.3
0.30123	26080970303.1
0.30163	26153127922.7
0.30203	26225389817.1
0.30243	26297755995.6
0.30283	26370226467.0
0.30323	26442801240.4
0.30363	26515480324.8
0.30403	26588263729.0
0.30443	26661151461.9
0.30483	26734143532.4
0.30523	26807239949.1
0.30563	26880440720.8
0.30603	26953745856.3
0.30643	27027155364.0
0.30683	27100669252.7
0.30723	27174287530.8
0.30763	27248010207.0
0.30803	27321837289.6
0.30843	27395768787.0
0.30883	27469804707.6
0.30923	27543945059.9
0.30963	27618189851.9
0.31003	27692539092.1
0.31043	27766992788.6
0.31083	27841550949.5
0.31123	27916213582.9
0.31163	27990980697.0
0.31203	28065852299.7
0.31243	28140828399.1
0.31283	28215909003.0
0.31323	28291094119.4
0.31363	28366383756.1
0.31403	28441777920.9
0.31443	28517276621.7
0.31483	28592879866.0
0.31523	28668587661.6
0.31563	28744400016.2
0.31603	28820316937.3
0.31643	28896338432.4
0.31683	28972464509.1
0.31723	29048695174.9
0.31763	29125030437.1
0.31803	29201470303.2
0.31843	29278014780.5
0.31883	29354663876.2
0.31923	29431417597.6
0.31963	29508275952.0
0.32003	29585238946.5
0.32043	29662306588.2
0.32083	29739478884.2
0.32123	29816755841.6
0.32163	29894137467.3
0.32203	29971623768.3
0.32243	30049214751.5
0.32283	30126910423.8
