#redshift 	 LCOprime 
1.33133	537209274293.0
1.33634	541077698936.0
1.34134	544957265141.0
1.34635	548847942462.0
1.35135	552749700539.0
1.35636	556662509103.0
1.36136	560586337974.0
1.36637	564521157062.0
1.37137	568466936366.0
1.37638	572423645978.0
1.38138	576391256078.0
1.38639	580369736937.0
1.39139	584359058916.0
1.3964	588359192470.0
1.4014	592370108142.0
1.40641	596391776567.0
1.41141	600424168472.0
1.41642	604467254675.0
1.42142	608521006086.0
1.42643	612585393705.0
1.43143	616660388625.0
1.43644	620745962032.0
1.44144	624842085202.0
1.44645	628948729502.0
1.45145	633065866395.0
1.45646	637193467430.0
1.46146	641331504254.0
1.46647	645479948603.0
1.47147	649638772304.0
1.47648	653807947278.0
1.48148	657987445537.0
1.48649	662177239186.0
1.49149	666377300421.0
1.4965	670587601530.0
1.5015	674808114894.0
1.50651	679038812983.0
1.51151	683279668363.0
1.51652	687530653688.0
1.52152	691791741706.0
1.52653	696062905256.0
1.53153	700344117267.0
1.53654	704635350762.0
1.54154	708936578853.0
1.54655	713247774745.0
1.55155	717568911733.0
1.55656	721899963205.0
1.56156	726240902636.0
1.56657	730591703596.0
1.57157	734952339744.0
1.57658	739322784828.0
1.58158	743703012689.0
1.58659	748092997257.0
1.59159	752492712552.0
1.5966	756902132684.0
1.6016	761321231854.0
1.60661	765749984351.0
1.61161	770188364554.0
1.61662	774636346933.0
1.62162	779093906044.0
1.62663	783561016535.0
1.63163	788037653141.0
1.63664	792523790687.0
1.64164	797019404085.0
1.64665	801524468337.0
1.65165	806038958531.0
1.65666	810562849844.0
1.66166	815096117542.0
1.66667	819638736975.0
1.67167	824190683585.0
1.67668	828751932896.0
1.68168	833322460523.0
1.68669	837902242166.0
1.69169	842491253611.0
1.6967	847089470730.0
1.7017	851696869483.0
1.70671	856313425915.0
1.71171	860939116154.0
1.71672	865573916417.0
1.72172	870217803004.0
1.72673	874870752301.0
1.73173	879532740776.0
1.73674	884203744986.0
1.74174	888883741568.0
1.74675	893572707244.0
1.75175	898270618822.0
1.75676	902977453191.0
1.76176	907693187322.0
1.76677	912417798273.0
1.77177	917151263182.0
1.77678	921893559269.0
1.78178	926644663838.0
1.78679	931404554273.0
1.79179	936173208042.0
1.7968	940950602693.0
1.8018	945736715855.0
1.80681	950531525238.0
1.81181	955335008633.0
1.81682	960147143913.0
1.82182	964967909027.0
1.82683	969797282009.0
1.83183	974635240968.0
1.83684	979481764096.0
1.84184	984336829662.0
1.84685	989200416014.0
1.85185	994072501579.0
1.85686	998953064864.0
1.86186	1.00384208445e+12
1.86687	1.008739539e+12
1.87187	1.01364540725e+12
1.87688	1.01855966802e+12
1.88188	1.0234823002e+12
1.88689	1.02841328276e+12
1.89189	1.03335259474e+12
1.8969	1.03830021527e+12
1.9019	1.04325612355e+12
1.90691	1.04822029885e+12
1.91191	1.05319272052e+12
1.91692	1.05817336798e+12
1.92192	1.06316222074e+12
1.92693	1.06815925835e+12
1.93193	1.07316446049e+12
1.93694	1.07817780685e+12
1.94194	1.08319927725e+12
1.94695	1.08822885155e+12
1.95195	1.09326650969e+12
1.95696	1.09831223168e+12
1.96196	1.10336599762e+12
1.96697	1.10842778767e+12
1.97197	1.11349758205e+12
1.97698	1.11857536107e+12
1.98198	1.1236611051e+12
1.98699	1.12875479461e+12
1.99199	1.13385641009e+12
1.997	1.13896593214e+12
2.002	1.14408334142e+12
2.00701	1.14920861865e+12
2.01201	1.15434174465e+12
2.01702	1.15948270027e+12
2.02202	1.16463146645e+12
2.02703	1.16978802421e+12
2.03203	1.17495235461e+12
2.03704	1.18012443881e+12
2.04204	1.18530425801e+12
2.04705	1.1904917935e+12
2.05205	1.19568702662e+12
2.05706	1.2008899388e+12
2.06206	1.20610051152e+12
2.06707	1.21131872632e+12
2.07207	1.21654456482e+12
2.07708	1.22177800872e+12
2.08208	1.22701903975e+12
2.08709	1.23226763974e+12
2.09209	1.23752379056e+12
2.0971	1.24278747417e+12
2.1021	1.24805867258e+12
2.10711	1.25333736785e+12
2.11211	1.25862354214e+12
2.11712	1.26391717766e+12
2.12212	1.26921825666e+12
2.12713	1.27452676149e+12
2.13213	1.27984267454e+12
2.13714	1.28516597827e+12
2.14214	1.29049665521e+12
2.14715	1.29583468795e+12
2.15215	1.30118005912e+12
2.15716	1.30653275146e+12
2.16216	1.31189274772e+12
2.16717	1.31726003075e+12
2.17217	1.32263458343e+12
2.17718	1.32801638874e+12
2.18218	1.33340542968e+12
2.18719	1.33880168934e+12
2.19219	1.34420515087e+12
2.1972	1.34961579745e+12
2.2022	1.35503361235e+12
2.20721	1.36045857889e+12
2.21221	1.36589068045e+12
2.21722	1.37132990047e+12
2.22222	1.37677622245e+12
2.22723	1.38222962995e+12
2.23223	1.38769010657e+12
2.23724	1.39315763601e+12
2.24224	1.39863220198e+12
2.24725	1.40411378827e+12
2.25225	1.40960237874e+12
2.25726	1.41509795729e+12
2.26226	1.42060050788e+12
2.26727	1.42611001453e+12
2.27227	1.43162646131e+12
2.27728	1.43714983236e+12
2.28228	1.44268011187e+12
2.28729	1.44821728407e+12
2.29229	1.45376133326e+12
2.2973	1.45931224381e+12
2.3023	1.46487000012e+12
2.30731	1.47043458665e+12
2.31231	1.47600598793e+12
2.31732	1.48158418853e+12
2.32232	1.48716917308e+12
2.32733	1.49276092625e+12
2.33233	1.49835943279e+12
2.33734	1.50396467749e+12
2.34234	1.50957664518e+12
2.34735	1.51519532077e+12
2.35235	1.52082068921e+12
2.35736	1.52645273549e+12
2.36236	1.53209144466e+12
2.36737	1.53773680185e+12
2.37237	1.54338879219e+12
2.37738	1.54904740091e+12
2.38238	1.55471261327e+12
2.38739	1.56038441458e+12
2.39239	1.5660627902e+12
2.3974	1.57174772555e+12
2.4024	1.57743920609e+12
2.40741	1.58313721734e+12
2.41241	1.58884174487e+12
2.41742	1.59455277429e+12
2.42242	1.60027029127e+12
2.42743	1.60599428152e+12
2.43243	1.61172473082e+12
2.43744	1.61746162497e+12
2.44244	1.62320494984e+12
2.44745	1.62895469134e+12
2.45245	1.63471083544e+12
2.45746	1.64047336813e+12
2.46246	1.64624227549e+12
2.46747	1.6520175436e+12
2.47247	1.65779915864e+12
2.47748	1.66358710679e+12
2.48248	1.66938137431e+12
2.48749	1.67518194749e+12
2.49249	1.68098881267e+12
2.4975	1.68680195624e+12
2.5025	1.69262136464e+12
2.50751	1.69844702435e+12
2.51251	1.7042789219e+12
2.51752	1.71011704385e+12
2.52252	1.71596137683e+12
2.52753	1.72181190751e+12
2.53253	1.72766862259e+12
2.53754	1.73353150884e+12
2.54254	1.73940055304e+12
2.54755	1.74527574205e+12
2.55255	1.75115706275e+12
2.55756	1.75704450209e+12
2.56256	1.76293804703e+12
2.56757	1.7688376846e+12
2.57257	1.77474340187e+12
2.57758	1.78065518594e+12
2.58258	1.78657302398e+12
2.58759	1.79249690317e+12
2.59259	1.79842681076e+12
2.5976	1.80436273402e+12
2.6026	1.81030466029e+12
2.60761	1.81625257693e+12
2.61261	1.82220647135e+12
2.61762	1.82816633101e+12
2.62262	1.8341321434e+12
2.62763	1.84010389604e+12
2.63263	1.84608157654e+12
2.63764	1.85206517249e+12
2.64264	1.85805467156e+12
2.64765	1.86405006146e+12
2.65265	1.87005132992e+12
2.65766	1.87605846473e+12
2.66266	1.88207145372e+12
2.66767	1.88809028474e+12
2.67267	1.89411494571e+12
2.67768	1.90014542456e+12
2.68268	1.90618170928e+12
2.68769	1.91222378789e+12
2.69269	1.91827164846e+12
2.6977	1.9243252791e+12
2.7027	1.93038466794e+12
2.70771	1.93644980316e+12
2.71271	1.94252067299e+12
2.71772	1.94859726568e+12
2.72272	1.95467956954e+12
2.72773	1.96076757289e+12
2.73273	1.96686126411e+12
2.73774	1.97296063162e+12
2.74274	1.97906566386e+12
2.74775	1.98517634933e+12
2.75275	1.99129267654e+12
2.75776	1.99741463407e+12
2.76276	2.0035422105e+12
2.76777	2.00967539448e+12
2.77277	2.01581417469e+12
2.77778	2.02195853983e+12
2.78278	2.02810847865e+12
2.78779	2.03426397993e+12
2.79279	2.0404250325e+12
2.7978	2.04659162522e+12
2.8028	2.05276374697e+12
2.80781	2.05894138668e+12
2.81281	2.06512453332e+12
2.81782	2.07131317589e+12
2.82282	2.07750730343e+12
2.82783	2.083706905e+12
2.83283	2.08991196971e+12
2.83784	2.0961224867e+12
2.84284	2.10233844514e+12
2.84785	2.10855983426e+12
2.85285	2.11478664329e+12
