#redshift 	 LCOprime 
0.0	0.0
0.00501	57463723.0306
0.01001	230500515.216
0.01502	520066323.992
0.02002	927100501.08
0.02503	1452525872.2
0.03003	2097248809.58
0.03504	2862159307.16
0.04004	3748131058.49
0.04505	4756021537.18
0.05005	5886672079.93
0.05506	7140907972.0
0.06006	8519538535.1
0.06507	10023357217.6
0.07007	11653141687.2
0.07508	13409653925.4
0.08008	15293640324.5
0.08509	17305831786.9
0.09009	19446943825.5
0.0951	21717676667.2
0.1001	24118715357.5
0.10511	26650729867.4
0.11011	29314375201.3
0.11512	32110291508.2
0.12012	35039104192.4
0.12513	38101424027.8
0.13013	41297847272.0
0.13514	44628955783.4
0.14014	48095317138.3
0.14515	51697484750.5
0.15015	55435997991.2
0.15516	59311382310.8
0.16016	63324149361.3
0.16517	67474797120.4
0.17017	71763810015.9
0.17518	76191659051.7
0.18018	80758801934.3
0.18519	85465683200.4
0.19019	90312734344.8
0.1952	95300373950.0
0.2002	100429007815.0
0.20521	105699029087.0
0.21021	111110818391.0
0.21522	116664743960.0
0.22022	122361161771.0
0.22523	128200415673.0
0.23023	134182837522.0
0.23524	140308747311.0
0.24024	146578453309.0
0.24525	152992252186.0
0.25025	159550429155.0
0.25526	166253258100.0
0.26026	173101001712.0
0.26527	180093911621.0
0.27027	187232228534.0
0.27528	194516182362.0
0.28028	201945992359.0
0.28529	209521867255.0
0.29029	217244005384.0
0.2953	225112594825.0
0.3003	233127813528.0
0.30531	241289829451.0
0.31031	249598800689.0
0.31532	258054875606.0
0.32032	266658192971.0
0.32533	275408882081.0
0.33033	284307062899.0
0.33534	293352846180.0
0.34034	302546333601.0
0.34535	311887617890.0
0.35035	321376782955.0
0.35536	331013904011.0
0.36036	340799047706.0
0.36537	350732272252.0
0.37037	360813627544.0
0.37538	371043155290.0
0.38038	381420889135.0
0.38539	391946854779.0
0.39039	402621070110.0
0.3954	413443545314.0
0.4004	424414283007.0
0.40541	435533278348.0
0.41041	446800519160.0
0.41542	458215986052.0
0.42042	469779652533.0
0.42543	481491485128.0
0.43043	493351443500.0
0.43544	505359480558.0
0.44044	517515542573.0
0.44545	529819569296.0
0.45045	542271494061.0
0.45546	554871243905.0
0.46046	567618739673.0
0.46547	580513896129.0
0.47047	593556622061.0
0.47548	606746820395.0
0.48048	620084388294.0
0.48549	633569217267.0
0.49049	647201193271.0
0.4955	660980196816.0
0.5005	674906103067.0
0.50551	688978781941.0
0.51051	703198098212.0
0.51552	717563911608.0
0.52052	732076076907.0
0.52553	746734444036.0
0.53053	761538858164.0
0.53554	776489159800.0
0.54054	791585184885.0
0.54555	806826764883.0
0.55055	822213726874.0
0.55556	837745893643.0
0.56056	853423083773.0
0.56557	869245111725.0
0.57057	885211787936.0
0.57558	901322918895.0
0.58058	917578307234.0
0.58559	933977751812.0
0.59059	950521047792.0
0.5956	967207986731.0
0.6006	984038356653.0
0.60561	1.00101194214e+12
0.61061	1.01812852438e+12
0.61562	1.03538788131e+12
0.62062	1.0527897876e+12
0.62563	1.07033401483e+12
0.63063	1.08802033146e+12
0.63564	1.10584850301e+12
0.64064	1.12381829203e+12
0.64565	1.14192945826e+12
0.65065	1.16018175864e+12
0.65566	1.17857494741e+12
0.66066	1.19710877617e+12
0.66567	1.21578299393e+12
0.67067	1.23459734723e+12
0.67568	1.25355158012e+12
0.68068	1.27264543432e+12
0.68569	1.29187864921e+12
0.69069	1.31125096194e+12
0.6957	1.33076210744e+12
0.7007	1.35041181856e+12
0.70571	1.37019982604e+12
0.71071	1.39012585863e+12
0.71572	1.41018964314e+12
0.72072	1.43039090447e+12
0.72573	1.45072936569e+12
0.73073	1.4712047481e+12
0.73574	1.49181677126e+12
0.74074	1.51256515307e+12
0.74575	1.53344960979e+12
0.75075	1.55446985613e+12
0.75576	1.57562560529e+12
0.76076	1.59691656899e+12
0.76577	1.61834245754e+12
0.77077	1.63990297987e+12
0.77578	1.66159784362e+12
0.78078	1.68342675512e+12
0.78579	1.70538941951e+12
0.79079	1.72748554073e+12
0.7958	1.74971482157e+12
0.8008	1.77207696377e+12
0.80581	1.79457166798e+12
0.81081	1.81719863387e+12
0.81582	1.83995756013e+12
0.82082	1.86284814454e+12
0.82583	1.88587008398e+12
0.83083	1.90902307451e+12
0.83584	1.93230681138e+12
0.84084	1.95572098905e+12
0.84585	1.97926530128e+12
0.85085	2.00293944112e+12
0.85586	2.02674310098e+12
0.86086	2.05067597265e+12
0.86587	2.07473774731e+12
0.87087	2.09892811563e+12
